id;ps;n_iter;initializer;sspace;selection_pressure;selection_method;mutation_prob;mutation_method;xo_prob;xo_method;has_elitism;allow_reproduction;score
102;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D612160>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D63B740>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D610CC0>;True;False;0.75727856
103;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D656D40>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D593CE0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4E7CE0>;False;True;32.54708
104;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D510540>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D647C40>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D647D80>;False;True;3.8884778
105;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D4E7CE0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D610CC0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4A2B60>;True;True;4.554746
106;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D510540>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D611DA0>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D5CBCE0>;False;True;2.1037965
107;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D510400>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D647D80>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4E7CE0>;False;False;9.223372036854776e+18
108;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D68BF60>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D647C40>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D510540>;False;False;2.1040754
109;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D6EEE80>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D639620>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D510400>;True;False;0.75727856
110;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D6EDB20>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D610CC0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D68BF60>;False;True;32.54708
111;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D6ECB80>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D510540>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D4A2B60>;False;True;3.8884778
112;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D6EDB20>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D637560>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D634680>;True;True;4.554746
113;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D610CC0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D6EDB20>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D510400>;False;True;2.1037965
114;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D737880>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D6C4F40>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D6C6B60>;False;False;9.223372036854776e+18
115;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D6EDB20>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D737880>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D734FE0>;False;False;2.1040754
116;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D7845E0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D510540>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D634680>;True;False;0.75727856
117;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D69E0C0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D69E7A0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D637560>;False;True;32.54708
118;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D6C5E40>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D69C0E0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D69C720>;False;True;3.8884778
119;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D76DF80>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D6C5E40>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D69E0C0>;True;True;4.554746
120;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D798A40>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D637560>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D7242C0>;False;True;2.1037965
121;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D76EF20>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D798A40>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D76DF80>;False;False;9.223372036854776e+18
122;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D69C0E0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D76EF20>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D76E840>;False;False;2.1040754
123;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D71E160>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D69C0E0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D6EDB20>;True;False;0.75727856
124;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D6A2980>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D786CA0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D5CBCE0>;False;True;32.54708
125;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D6A3060>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D6A2200>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D76DF80>;False;True;3.8884778
126;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D74DD00>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D77AD40>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D6A2980>;True;True;4.554746
127;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D69C0E0>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D74DD00>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D76EF20>;False;True;2.1037965
128;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D7E2020>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D74FCE0>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D71C9A0>;False;False;9.223372036854776e+18
129;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D76EF20>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D74D300>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D69C0E0>;False;False;2.1040754
130;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D850220>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D78C2C0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D77AD40>;True;False;0.75727856
131;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D8414E0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D77AFC0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D76EF20>;False;True;32.54708
132;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D749760>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D71C9A0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8416C0>;False;True;3.8884778
133;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D778220>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D843060>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D6A2200>;True;True;4.554746
134;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D87BB00>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D778220>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D879F80>;False;True;2.1037965
135;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D841940>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D800680>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D76EF20>;False;False;9.223372036854776e+18
136;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D78B4C0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D841940>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D7898A0>;False;False;2.1040754
137;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D873420>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D870720>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8720C0>;True;False;0.75727856
138;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D892480>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D853060>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D853880>;False;True;32.54708
139;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D803A60>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D841940>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D7E1EE0>;False;True;3.8884778
140;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D82AD40>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8289A0>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D82B6A0>;True;True;4.554746
141;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D873E20>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D828C20>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8289A0>;False;True;2.1037965
142;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D8F2A20>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D871580>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8F1800>;False;False;9.223372036854776e+18
143;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D8BD1C0>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D778220>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D873E20>;False;False;2.1040754
144;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D8BFB00>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8BE480>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8C4360>;True;False;0.75727856
145;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D8F2660>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D828C20>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D82AE80>;False;True;32.54708
146;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D8F1300>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8F19E0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8289A0>;False;True;3.8884778
147;10;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [add, sub, mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.1, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D848F40>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8F0D60>;0.05;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8F2660>;True;True;4.554746
148;50;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul, sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.2, 'max_init_depth': 2, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_tournament.<locals>.tournament at 0x000002172D940360>;0.05;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8F0C20>;0.2;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8F1300>;False;True;2.1037965
149;50;2;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 3, 'n_batches': 1, 'device': 'cpu'};0.1;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D9668E0>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D940360>;0.7;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D848F40>;False;False;9.223372036854776e+18
150;200;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_tournament.<locals>.tournament at 0x000002172D92EF20>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D8DE520>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8DE3E0>;False;False;2.1040754
151;100;6;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [sub, div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.05, 'max_init_depth': 2, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.3;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D8DEB60>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D92F6A0>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D8DE520>;True;False;0.75727856
152;10;1;<function grow at 0x000002172BDB7E20>;{'n_dims': 12, 'function_set': [mul], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDF010>, 'p_constants': 0.2, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.05;<function prm_double_tournament.<locals>.double_tournament at 0x000002172D9BFA60>;0.5;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D9BC2C0>;0.8;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D92EF20>;False;True;32.54708
153;30;1;<function full at 0x000002172BDC8040>;{'n_dims': 12, 'function_set': [div], 'constant_set': <gpolnel.operators.initializers.ERC object at 0x000002172BDDDE50>, 'p_constants': 0.1, 'max_init_depth': 3, 'max_depth': 4, 'n_batches': 1, 'device': 'cpu'};0.2;<function prm_rank_selection.<locals>.rank_selection at 0x000002172D9BC360>;0.1;<function prm_gs_mtn.<locals>.gs_mtn at 0x000002172D9BF560>;0.9;<function prm_gs_xo.<locals>.gs_xo at 0x000002172D9BE200>;False;True;3.8884778
